Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:22,2018-10-24 16:22:23,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Selects ""Absentee Status"" from Add Criteria dropdown
",2018-10-24 16:22:23,2018-10-24 16:22:23,0.164s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:23,2018-10-24 16:22:24,1.007s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Absentee Status Value,2018-10-24 16:22:24,2018-10-24 16:22:24,0.135s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:24,2018-10-24 16:22:25,1.005s,PASSED
click,Chrome 69.0.3497.100,Adds Absentee Criteria,2018-10-24 16:22:25,2018-10-24 16:22:25,0.054s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:25,2018-10-24 16:22:26,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Voter Status reason from from Add Criteria dropdown,2018-10-24 16:22:26,2018-10-24 16:22:26,0.161s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:26,2018-10-24 16:22:27,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Voter Status reason '=',2018-10-24 16:22:27,2018-10-24 16:22:28,0.148s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:28,2018-10-24 16:22:29,1.006s,PASSED
setText,Chrome 69.0.3497.100,Input value for Voter Status reason,2018-10-24 16:22:29,2018-10-24 16:22:29,0.106s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:29,2018-10-24 16:22:30,1.005s,PASSED
click,Chrome 69.0.3497.100,Adds Voter Status Reason criteria,2018-10-24 16:22:30,2018-10-24 16:22:30,0.054s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:30,2018-10-24 16:22:31,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Select ""Voter over 18"" from Add Criteria dropdown",2018-10-24 16:22:31,2018-10-24 16:22:31,0.169s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:31,2018-10-24 16:22:32,1.004s,PASSED
click,Chrome 69.0.3497.100,"Add ""Voter over 18"" Criteria",2018-10-24 16:22:32,2018-10-24 16:22:32,0.042s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:32,2018-10-24 16:22:33,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Party Affiliation from Add Criteria dropdown,2018-10-24 16:22:33,2018-10-24 16:22:33,0.194s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:33,2018-10-24 16:22:34,1.002s,PASSED
click,Chrome 69.0.3497.100,Adds Party Affiliation criteria,2018-10-24 16:22:34,2018-10-24 16:22:34,0.049s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:34,2018-10-24 16:22:35,1.006s,PASSED
click,Chrome 69.0.3497.100,Save Criteria,2018-10-24 16:22:35,2018-10-24 16:22:35,0.063s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:22:35,2018-10-24 16:22:35,0.089s,PASSED
,,,,,,
Test Cases/Prompts/Prompts - Buttons,Chrome 69.0.3497.100,,2018-10-24 16:22:35,2018-10-24 16:23:05,29.587s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-24 16:22:35,2018-10-24 16:22:36,0.679s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-24 16:22:36,2018-10-24 16:22:38,1.762s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-24 16:22:38,2018-10-24 16:22:38,0.189s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-24 16:22:38,2018-10-24 16:22:38,0.089s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-24 16:22:38,2018-10-24 16:22:39,0.848s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-24 16:22:39,2018-10-24 16:22:40,0.615s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:40,2018-10-24 16:22:41,1.003s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-24 16:22:41,2018-10-24 16:22:41,0.303s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-24 16:22:41,2018-10-24 16:22:41,0.293s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-24 16:22:41,2018-10-24 16:22:43,1.284s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:22:43,2018-10-24 16:22:43,0.081s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:43,2018-10-24 16:22:44,1.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:44,2018-10-24 16:22:44,0.092s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:44,2018-10-24 16:22:45,1.009s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:22:45,2018-10-24 16:22:45,0.222s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:45,2018-10-24 16:22:46,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:22:46,2018-10-24 16:22:46,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:46,2018-10-24 16:22:47,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:47,2018-10-24 16:22:47,0.062s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:47,2018-10-24 16:22:48,1.002s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:22:48,2018-10-24 16:22:48,0.190s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:48,2018-10-24 16:22:49,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:22:49,2018-10-24 16:22:49,0.045s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:49,2018-10-24 16:22:50,1.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:50,2018-10-24 16:22:50,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:50,2018-10-24 16:22:51,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:22:51,2018-10-24 16:22:52,0.246s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:52,2018-10-24 16:22:53,1.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:53,2018-10-24 16:22:53,0.077s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:53,2018-10-24 16:22:54,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:22:54,2018-10-24 16:22:54,0.049s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:54,2018-10-24 16:22:55,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:55,2018-10-24 16:22:55,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:55,2018-10-24 16:22:56,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:22:56,2018-10-24 16:22:56,0.204s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:56,2018-10-24 16:22:57,1.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:22:57,2018-10-24 16:22:57,0.069s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:57,2018-10-24 16:22:58,1.002s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:22:58,2018-10-24 16:22:58,0.209s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:58,2018-10-24 16:22:59,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:22:59,2018-10-24 16:22:59,0.048s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:22:59,2018-10-24 16:23:00,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:00,2018-10-24 16:23:00,0.060s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:00,2018-10-24 16:23:01,1.003s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:23:01,2018-10-24 16:23:02,0.210s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:02,2018-10-24 16:23:03,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:03,2018-10-24 16:23:03,0.038s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:03,2018-10-24 16:23:04,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:04,2018-10-24 16:23:04,0.072s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:04,2018-10-24 16:23:05,1.002s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:23:05,2018-10-24 16:23:05,0.088s,PASSED
,,,,,,
Test Cases/Prompts/Prompt - Edit,Chrome 69.0.3497.100,,2018-10-24 16:23:05,2018-10-24 16:23:39,33.649s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-24 16:23:05,2018-10-24 16:23:06,0.857s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-24 16:23:06,2018-10-24 16:23:07,0.779s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-24 16:23:07,2018-10-24 16:23:08,1.560s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-24 16:23:08,2018-10-24 16:23:08,0.179s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-24 16:23:08,2018-10-24 16:23:09,0.088s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-24 16:23:09,2018-10-24 16:23:10,1.240s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-24 16:23:10,2018-10-24 16:23:10,0.615s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:10,2018-10-24 16:23:11,1.006s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-24 16:23:11,2018-10-24 16:23:12,0.361s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-24 16:23:12,2018-10-24 16:23:12,0.176s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-24 16:23:12,2018-10-24 16:23:13,1.317s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:13,2018-10-24 16:23:15,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:15,2018-10-24 16:23:15,0.092s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:15,2018-10-24 16:23:17,2.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:17,2018-10-24 16:23:18,0.138s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:18,2018-10-24 16:23:20,2.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:20,2018-10-24 16:23:20,0.127s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:20,2018-10-24 16:23:22,2.003s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:23:22,2018-10-24 16:23:22,0.152s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:22,2018-10-24 16:23:24,2.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:24,2018-10-24 16:23:24,0.086s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:24,2018-10-24 16:23:26,2.007s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:26,2018-10-24 16:23:26,0.120s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:26,2018-10-24 16:23:28,2.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:28,2018-10-24 16:23:28,0.112s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:28,2018-10-24 16:23:30,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:30,2018-10-24 16:23:30,0.058s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:30,2018-10-24 16:23:32,2.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:32,2018-10-24 16:23:32,0.062s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:32,2018-10-24 16:23:34,2.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:23:34,2018-10-24 16:23:34,0.118s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:34,2018-10-24 16:23:36,2.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:36,2018-10-24 16:23:36,0.067s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:36,2018-10-24 16:23:38,2.002s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:23:38,2018-10-24 16:23:39,0.090s,PASSED
,,,,,,
Test Cases/Prompts/Prompts - Delete,Chrome 69.0.3497.100,,2018-10-24 16:23:39,2018-10-24 16:23:51,12.223s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-24 16:23:39,2018-10-24 16:23:39,0.680s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-24 16:23:39,2018-10-24 16:23:41,1.733s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-24 16:23:41,2018-10-24 16:23:41,0.173s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-24 16:23:41,2018-10-24 16:23:41,0.100s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-24 16:23:41,2018-10-24 16:23:43,1.208s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-24 16:23:43,2018-10-24 16:23:43,0.603s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:43,2018-10-24 16:23:44,1.004s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-24 16:23:44,2018-10-24 16:23:45,0.873s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-24 16:23:45,2018-10-24 16:23:45,0.101s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-24 16:23:45,2018-10-24 16:23:47,1.420s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:47,2018-10-24 16:23:48,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:23:48,2018-10-24 16:23:48,0.112s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:23:48,2018-10-24 16:23:51,3.006s,PASSED
acceptAlert,Chrome 69.0.3497.100,,2018-10-24 16:23:51,2018-10-24 16:23:51,0.019s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:23:51,2018-10-24 16:23:51,0.087s,PASSED
