Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-25 11:18:49,2018-10-25 11:18:50,0.941s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:18:50,2018-10-25 11:18:50,0.081s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:50,2018-10-25 11:18:51,1.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:18:51,2018-10-25 11:18:51,0.088s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:51,2018-10-25 11:18:52,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:18:52,2018-10-25 11:18:52,0.213s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:52,2018-10-25 11:18:53,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:18:53,2018-10-25 11:18:53,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:53,2018-10-25 11:18:54,1.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:18:54,2018-10-25 11:18:54,0.060s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:54,2018-10-25 11:18:55,1.003s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:18:55,2018-10-25 11:18:56,0.178s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:56,2018-10-25 11:18:57,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:18:57,2018-10-25 11:18:57,0.051s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:57,2018-10-25 11:18:58,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:18:58,2018-10-25 11:18:58,0.069s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:58,2018-10-25 11:18:59,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:18:59,2018-10-25 11:18:59,0.235s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:18:59,2018-10-25 11:19:00,1.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:00,2018-10-25 11:19:00,0.069s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:00,2018-10-25 11:19:01,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:01,2018-10-25 11:19:01,0.045s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:01,2018-10-25 11:19:02,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:02,2018-10-25 11:19:02,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:02,2018-10-25 11:19:03,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:19:03,2018-10-25 11:19:03,0.197s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:03,2018-10-25 11:19:04,1.007s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:04,2018-10-25 11:19:04,0.075s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:04,2018-10-25 11:19:05,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:19:05,2018-10-25 11:19:06,0.204s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:06,2018-10-25 11:19:07,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:07,2018-10-25 11:19:07,0.042s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:07,2018-10-25 11:19:08,1.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:08,2018-10-25 11:19:08,0.059s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:08,2018-10-25 11:19:09,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:19:09,2018-10-25 11:19:09,0.201s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:09,2018-10-25 11:19:10,1.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:10,2018-10-25 11:19:10,0.041s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:10,2018-10-25 11:19:11,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:11,2018-10-25 11:19:11,0.068s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:11,2018-10-25 11:19:12,1.007s,PASSED
