Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:14:28,2018-10-24 16:14:28,0.188s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:28,2018-10-24 16:14:29,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:29,2018-10-24 16:14:29,0.044s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:29,2018-10-24 16:14:30,1.007s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:30,2018-10-24 16:14:30,0.073s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:30,2018-10-24 16:14:31,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:14:31,2018-10-24 16:14:31,0.231s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:31,2018-10-24 16:14:32,1.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:32,2018-10-24 16:14:32,0.089s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:32,2018-10-24 16:14:33,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:33,2018-10-24 16:14:34,0.071s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:34,2018-10-24 16:14:35,1.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:35,2018-10-24 16:14:35,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:35,2018-10-24 16:14:36,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:14:36,2018-10-24 16:14:36,0.192s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:36,2018-10-24 16:14:37,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:37,2018-10-24 16:14:37,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:37,2018-10-24 16:14:38,1.006s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:14:38,2018-10-24 16:14:38,0.197s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:38,2018-10-24 16:14:39,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:39,2018-10-24 16:14:39,0.044s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:39,2018-10-24 16:14:40,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:40,2018-10-24 16:14:40,0.062s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:40,2018-10-24 16:14:41,1.002s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:14:41,2018-10-24 16:14:41,0.232s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:41,2018-10-24 16:14:42,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:42,2018-10-24 16:14:42,0.047s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:42,2018-10-24 16:14:43,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:43,2018-10-24 16:14:44,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:44,2018-10-24 16:14:45,1.005s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:14:45,2018-10-24 16:14:45,0.091s,PASSED
,,,,,,
Test Cases/Prompts/Prompt - Edit,Chrome 69.0.3497.100,,2018-10-24 16:14:45,2018-10-24 16:15:17,32.460s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-24 16:14:45,2018-10-24 16:14:45,0.654s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-24 16:14:45,2018-10-24 16:14:46,0.745s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-24 16:14:46,2018-10-24 16:14:47,1.201s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-24 16:14:47,2018-10-24 16:14:48,0.188s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-24 16:14:48,2018-10-24 16:14:48,0.089s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-24 16:14:48,2018-10-24 16:14:49,1.035s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-24 16:14:49,2018-10-24 16:14:49,0.613s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:49,2018-10-24 16:14:50,1.004s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-24 16:14:50,2018-10-24 16:14:51,0.596s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-24 16:14:51,2018-10-24 16:14:51,0.123s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-24 16:14:51,2018-10-24 16:14:52,0.856s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:52,2018-10-24 16:14:54,2.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:14:54,2018-10-24 16:14:54,0.079s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:54,2018-10-24 16:14:56,2.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:56,2018-10-24 16:14:56,0.143s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:56,2018-10-24 16:14:58,2.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:14:58,2018-10-24 16:14:58,0.104s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:14:58,2018-10-24 16:15:00,2.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-24 16:15:00,2018-10-24 16:15:00,0.151s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:00,2018-10-24 16:15:02,2.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:15:02,2018-10-24 16:15:02,0.085s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:02,2018-10-24 16:15:04,2.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:15:04,2018-10-24 16:15:05,0.114s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:05,2018-10-24 16:15:07,2.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:15:07,2018-10-24 16:15:07,0.107s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:07,2018-10-24 16:15:09,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:15:09,2018-10-24 16:15:09,0.062s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:09,2018-10-24 16:15:11,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:15:11,2018-10-24 16:15:11,0.047s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:11,2018-10-24 16:15:13,2.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-24 16:15:13,2018-10-24 16:15:13,0.120s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:13,2018-10-24 16:15:15,2.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-24 16:15:15,2018-10-24 16:15:15,0.064s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 16:15:15,2018-10-24 16:15:17,2.005s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 16:15:17,2018-10-24 16:15:17,0.084s,PASSED
