Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-31 11:54:33,2018-10-31 11:54:33,0.047s,PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 11:54:33,2018-10-31 11:54:34,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:34,2018-10-31 11:54:34,0.041s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:34,2018-10-31 11:54:34,0.114s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:34,2018-10-31 11:54:35,0.112s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:35,2018-10-31 11:54:35,0.163s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:35,2018-10-31 11:54:35,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:35,2018-10-31 11:54:35,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:35,2018-10-31 11:54:35,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 11:54:35,2018-10-31 11:54:36,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:36,2018-10-31 11:54:36,0.102s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:36,2018-10-31 11:54:36,0.215s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:36,2018-10-31 11:54:36,0.116s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:36,2018-10-31 11:54:37,0.196s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:37,2018-10-31 11:54:37,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:37,2018-10-31 11:54:37,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:37,2018-10-31 11:54:37,0.050s,PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 11:54:37,2018-10-31 11:54:38,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.046s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.123s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.132s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.146s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.049s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.070s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:38,0.047s,PASSED
delay,Chrome 70.0.3538.77,,2018-10-31 11:54:38,2018-10-31 11:54:39,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:39,2018-10-31 11:54:39,0.047s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:39,2018-10-31 11:54:40,0.150s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:40,2018-10-31 11:54:40,0.103s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-31 11:54:40,2018-10-31 11:54:40,0.141s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:40,2018-10-31 11:54:40,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:40,2018-10-31 11:54:40,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-10-31 11:54:40,2018-10-31 11:54:40,0.051s,PASSED
