Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,Select Account,2018-10-29 17:15:22,2018-10-29 17:15:22,0.087s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:22,2018-10-29 17:15:23,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:23,2018-10-29 17:15:23,0.002s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:23,2018-10-29 17:15:24,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:24,2018-10-29 17:15:24,0.078s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:24,2018-10-29 17:15:25,0.073s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-29 17:15:25,2018-10-29 17:15:25,0.184s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:25,2018-10-29 17:15:26,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:26,2018-10-29 17:15:26,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:26,2018-10-29 17:15:27,1.006s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 17:15:27,2018-10-29 17:15:27,0.090s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Poll Pads/PollPad - Action - Delete,Chrome 69.0.3497.100,,2018-10-29 17:15:27,2018-10-29 17:15:35,8.002s,FAILED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:15:27,2018-10-29 17:15:28,0.823s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:15:28,2018-10-29 17:15:29,1.225s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:15:29,2018-10-29 17:15:29,0.163s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:15:29,2018-10-29 17:15:29,0.105s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:15:29,2018-10-29 17:15:30,1.091s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:30,2018-10-29 17:15:31,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:31,2018-10-29 17:15:32,0.882s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:32,2018-10-29 17:15:33,1.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:15:33,2018-10-29 17:15:33,0.155s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:33,2018-10-29 17:15:34,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:34,2018-10-29 17:15:35,0.436s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Poll Pads/PollPad - In-Line Delete,Chrome 69.0.3497.100,,2018-10-29 17:15:35,2018-10-29 17:15:46,10.616s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 17:15:35,2018-10-29 17:15:37,2.086s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:15:37,2018-10-29 17:15:38,0.790s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:15:38,2018-10-29 17:15:39,1.160s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:15:39,2018-10-29 17:15:39,0.172s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:15:39,2018-10-29 17:15:39,0.096s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:15:39,2018-10-29 17:15:40,1.048s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:40,2018-10-29 17:15:41,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:41,2018-10-29 17:15:42,0.744s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:15:42,2018-10-29 17:15:42,0.180s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:42,2018-10-29 17:15:43,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:43,2018-10-29 17:15:43,0.117s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:43,2018-10-29 17:15:44,1.006s,PASSED
acceptAlert,Chrome 69.0.3497.100,,2018-10-29 17:15:44,2018-10-29 17:15:44,0.016s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:44,2018-10-29 17:15:45,1.003s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 17:15:45,2018-10-29 17:15:46,0.082s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Poll Pads/PollPad - Filter by Account,Chrome 69.0.3497.100,,2018-10-29 17:15:46,2018-10-29 17:15:57,11.665s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 17:15:46,2018-10-29 17:15:48,1.940s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:15:48,2018-10-29 17:15:48,0.806s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:15:48,2018-10-29 17:15:50,1.182s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:15:50,2018-10-29 17:15:50,0.164s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:15:50,2018-10-29 17:15:50,0.088s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:15:50,2018-10-29 17:15:51,0.982s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:51,2018-10-29 17:15:52,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:52,2018-10-29 17:15:53,0.818s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:53,2018-10-29 17:15:54,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:54,2018-10-29 17:15:54,0.071s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:54,2018-10-29 17:15:54,0.105s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:54,2018-10-29 17:15:54,0.122s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:54,2018-10-29 17:15:55,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:55,2018-10-29 17:15:55,0.079s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:55,2018-10-29 17:15:56,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:15:56,2018-10-29 17:15:56,0.073s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:15:56,2018-10-29 17:15:57,1.005s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 17:15:57,2018-10-29 17:15:57,0.082s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Accounts/Account(SuperAdminConsole) - Delete,Chrome 69.0.3497.100,,2018-10-29 17:15:57,2018-10-29 17:16:19,21.447s,FAILED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:15:57,2018-10-29 17:15:58,0.756s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:15:58,2018-10-29 17:15:59,1.363s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:15:59,2018-10-29 17:16:00,0.165s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:16:00,2018-10-29 17:16:00,0.129s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:16:00,2018-10-29 17:16:01,1.143s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:01,2018-10-29 17:16:02,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:16:02,2018-10-29 17:16:19,16.756s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Accounts/Create Account(SuperAdminConsole),Chrome 69.0.3497.100,,2018-10-29 17:16:19,2018-10-29 17:16:47,27.897s,FAILED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:16:19,2018-10-29 17:16:20,1.020s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:16:20,2018-10-29 17:16:21,1.302s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:16:21,2018-10-29 17:16:21,0.166s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:16:21,2018-10-29 17:16:21,0.089s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:16:21,2018-10-29 17:16:22,1.123s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:22,2018-10-29 17:16:23,1.007s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:16:23,2018-10-29 17:16:24,0.698s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:24,2018-10-29 17:16:25,1.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:16:25,2018-10-29 17:16:25,0.189s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:25,2018-10-29 17:16:26,1.008s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:16:26,2018-10-29 17:16:27,0.172s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:27,2018-10-29 17:16:28,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:16:28,2018-10-29 17:16:28,0.606s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:28,2018-10-29 17:16:29,1.002s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:16:29,2018-10-29 17:16:29,0.122s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:29,2018-10-29 17:16:30,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:16:30,2018-10-29 17:16:47,16.240s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Accounts/Account(SuperAdminConsole) - Edit,Chrome 69.0.3497.100,,2018-10-29 17:16:47,2018-10-29 17:17:08,21.224s,FAILED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:16:47,2018-10-29 17:16:48,0.775s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:16:48,2018-10-29 17:16:49,1.258s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:16:49,2018-10-29 17:16:49,0.161s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:16:49,2018-10-29 17:16:49,0.088s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:16:49,2018-10-29 17:16:50,1.038s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:16:50,2018-10-29 17:16:51,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:16:51,2018-10-29 17:17:08,16.718s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Users/SuperAdmin User - Filter by Account,Chrome 69.0.3497.100,,2018-10-29 17:17:08,2018-10-29 17:17:20,11.984s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:17:08,2018-10-29 17:17:09,0.950s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:17:09,2018-10-29 17:17:10,1.343s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:17:10,2018-10-29 17:17:10,0.164s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:17:10,2018-10-29 17:17:10,0.100s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:17:10,2018-10-29 17:17:12,1.128s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:12,2018-10-29 17:17:13,1.003s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:13,2018-10-29 17:17:14,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:14,2018-10-29 17:17:14,0.710s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:14,2018-10-29 17:17:15,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:15,2018-10-29 17:17:15,0.064s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:15,2018-10-29 17:17:15,0.091s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:15,2018-10-29 17:17:16,0.121s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:16,2018-10-29 17:17:17,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:17,2018-10-29 17:17:17,0.068s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:17,2018-10-29 17:17:18,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:18,2018-10-29 17:17:18,0.058s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:18,2018-10-29 17:17:20,2.002s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 17:17:20,2018-10-29 17:17:20,0.085s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Users/SuperAdmin User - Filter by User Type,Chrome 69.0.3497.100,,2018-10-29 17:17:20,2018-10-29 17:17:35,15.645s,FAILED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:17:20,2018-10-29 17:17:21,0.716s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:17:21,2018-10-29 17:17:22,1.215s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:17:22,2018-10-29 17:17:22,0.156s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:17:22,2018-10-29 17:17:22,0.086s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:17:22,2018-10-29 17:17:23,1.149s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:23,2018-10-29 17:17:24,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:24,2018-10-29 17:17:25,0.644s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:25,2018-10-29 17:17:26,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:26,2018-10-29 17:17:26,0.060s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:17:26,2018-10-29 17:17:26,0.069s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:26,2018-10-29 17:17:26,0.067s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:26,2018-10-29 17:17:28,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:28,2018-10-29 17:17:28,0.062s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:28,2018-10-29 17:17:28,0.049s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:17:28,2018-10-29 17:17:28,0.142s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:28,2018-10-29 17:17:28,0.075s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:28,2018-10-29 17:17:30,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:30,2018-10-29 17:17:30,0.066s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:30,2018-10-29 17:17:30,0.047s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 17:17:30,2018-10-29 17:17:31,0.134s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:31,2018-10-29 17:17:31,0.041s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:31,2018-10-29 17:17:33,2.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:33,2018-10-29 17:17:33,0.061s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:33,2018-10-29 17:17:35,2.002s,PASSED
acceptAlert,Chrome 69.0.3497.100,,2018-10-29 17:17:35,2018-10-29 17:17:35,0.672s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Users/SuperAdmin User Account - Delete - In-Line,Chrome 69.0.3497.100,,2018-10-29 17:17:35,2018-10-29 17:17:46,10.912s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-29 17:17:36,2018-10-29 17:17:36,0.808s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-29 17:17:36,2018-10-29 17:17:37,1.136s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-29 17:17:37,2018-10-29 17:17:38,0.170s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-29 17:17:38,2018-10-29 17:17:38,0.086s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-29 17:17:38,2018-10-29 17:17:39,1.457s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:39,2018-10-29 17:17:40,1.006s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:40,2018-10-29 17:17:41,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:41,2018-10-29 17:17:42,0.746s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:42,2018-10-29 17:17:43,1.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:17:43,2018-10-29 17:17:43,0.090s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:43,2018-10-29 17:17:44,1.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:17:44,2018-10-29 17:17:44,0.140s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:44,2018-10-29 17:17:45,1.009s,PASSED
acceptAlert,Chrome 69.0.3497.100,,2018-10-29 17:17:45,2018-10-29 17:17:45,0.011s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-29 17:17:45,2018-10-29 17:17:46,1.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:17:46,2018-10-29 17:17:46,0.066s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-29 17:17:46,2018-10-29 17:17:46,0.084s,PASSED
