Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.77,Delay to account for unpacking times of the uploaded file.,2018-11-02 16:57:32,2018-11-02 16:57:42,10.006s,PASSED
click,Chrome 70.0.3538.77,Election Creation Step 2 - Click Submit to continue to Step 3.,2018-11-02 16:57:42,2018-11-02 16:57:43,0.924s,PASSED
delay,Chrome 70.0.3538.77,Delay to account for load times.,2018-11-02 16:57:43,2018-11-02 16:57:53,10.007s,PASSED
click,Chrome 70.0.3538.77,Step 3 - Click Done to continue.,2018-11-02 16:57:53,2018-11-02 16:57:54,0.747s,PASSED
delay,Chrome 70.0.3538.77,Delay to account for load times.,2018-11-02 16:57:54,2018-11-02 16:58:04,10.006s,PASSED
click,Chrome 70.0.3538.77,Step 4 - Click Done to Continue.,2018-11-02 16:58:04,2018-11-02 16:58:05,0.959s,PASSED
delay,Chrome 70.0.3538.77,Delay to account for load times.,2018-11-02 16:58:05,2018-11-02 16:58:15,10.005s,PASSED
click,Chrome 70.0.3538.77,Step 5 - Click Confirm to finish the setup wizard and create the election.,2018-11-02 16:58:15,2018-11-02 16:58:15,0.077s,PASSED
delay,Chrome 70.0.3538.77,Delay to account for load times.,2018-11-02 16:58:15,2018-11-02 16:58:35,20.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,Verify the election created by checking for unique text on the screen.,2018-11-02 16:58:35,2018-11-02 16:58:35,0.097s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:58:35,2018-11-02 16:58:35,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:35,2018-11-02 16:58:36,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:58:36,2018-11-02 16:58:37,0.860s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:37,2018-11-02 16:58:38,1.006s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:38,2018-11-02 16:58:39,1.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:58:39,2018-11-02 16:58:39,0.126s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:58:39,2018-11-02 16:58:39,0.107s,PASSED
,,,,,,
Test Cases/Admin Console/Election Setup/Election Creation - Upload Supplemental,Chrome 70.0.3538.77,,2018-11-02 16:58:39,2018-11-02 16:58:59,19.854s,FAILED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:58:39,2018-11-02 16:58:40,1.178s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:58:40,2018-11-02 16:58:42,1.200s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:58:42,2018-11-02 16:58:42,0.203s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:58:42,2018-11-02 16:58:42,0.094s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:58:42,2018-11-02 16:58:43,1.360s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:43,2018-11-02 16:58:44,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Click the Elections link under Election Setup.,2018-11-02 16:58:44,2018-11-02 16:58:45,0.973s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:58:45,2018-11-02 16:58:47,1.412s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:58:47,2018-11-02 16:58:47,0.801s,PASSED
setText,Chrome 70.0.3538.77,Election Creation Step 1 - Choose the file to upload.,2018-11-02 16:58:47,2018-11-02 16:58:48,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:48,2018-11-02 16:58:49,1.006s,PASSED
click,Chrome 70.0.3538.77,Election Creation Step 1 - Click Continue once the file is specified.,2018-11-02 16:58:49,2018-11-02 16:58:49,0.079s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:49,2018-11-02 16:58:50,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:58:50,2018-11-02 16:58:55,5.034s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,Verify the election created by checking for unique text on the screen.,2018-11-02 16:58:55,2018-11-02 16:58:55,0.085s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:58:55,2018-11-02 16:58:55,0.072s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:55,2018-11-02 16:58:56,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:58:56,2018-11-02 16:58:56,0.665s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:56,2018-11-02 16:58:57,1.002s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:58:57,2018-11-02 16:58:58,1.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:58:58,2018-11-02 16:58:59,0.411s,FAILED
,,,,,,
Test Cases/Admin Console/Account Settings/Add_Edit Voter/Add_Edit Voter - Import,Chrome 70.0.3538.77,,2018-11-02 16:58:59,2018-11-02 16:59:12,12.747s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:58:59,2018-11-02 16:59:00,1.089s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:00,2018-11-02 16:59:01,1.320s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:01,2018-11-02 16:59:02,0.191s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:02,2018-11-02 16:59:02,0.091s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:02,2018-11-02 16:59:03,0.890s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:03,2018-11-02 16:59:04,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:04,2018-11-02 16:59:04,0.833s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:04,2018-11-02 16:59:05,1.006s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:05,2018-11-02 16:59:06,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:06,2018-11-02 16:59:06,0.059s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:06,2018-11-02 16:59:08,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:08,2018-11-02 16:59:10,2.919s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:10,2018-11-02 16:59:12,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:59:12,2018-11-02 16:59:12,0.135s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Add,Chrome 70.0.3538.77,,2018-11-02 16:59:12,2018-11-02 16:59:19,7.736s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:59:12,2018-11-02 16:59:13,0.979s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:13,2018-11-02 16:59:14,1.239s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:14,2018-11-02 16:59:14,0.171s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:14,2018-11-02 16:59:14,0.097s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:14,2018-11-02 16:59:15,0.837s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:15,2018-11-02 16:59:16,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:16,2018-11-02 16:59:17,0.923s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:17,2018-11-02 16:59:18,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:18,2018-11-02 16:59:18,0.085s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:18,2018-11-02 16:59:18,0.141s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:18,2018-11-02 16:59:18,0.165s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 16:59:18,2018-11-02 16:59:19,0.140s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.130s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.092s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.097s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.059s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.083s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.156s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.129s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:19,0.074s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Import,Chrome 70.0.3538.77,,2018-11-02 16:59:19,2018-11-02 16:59:31,11.297s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:59:19,2018-11-02 16:59:21,1.260s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:21,2018-11-02 16:59:22,1.275s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:22,2018-11-02 16:59:22,0.197s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:22,2018-11-02 16:59:22,0.085s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:22,2018-11-02 16:59:23,0.894s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:23,2018-11-02 16:59:24,1.001s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:24,2018-11-02 16:59:25,0.993s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:25,2018-11-02 16:59:26,0.836s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:26,2018-11-02 16:59:26,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:26,2018-11-02 16:59:26,0.083s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:26,2018-11-02 16:59:27,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:27,2018-11-02 16:59:31,3.491s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Delete,Chrome 70.0.3538.77,,2018-11-02 16:59:31,2018-11-02 16:59:41,10.063s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:59:31,2018-11-02 16:59:32,1.123s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:32,2018-11-02 16:59:33,1.274s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:33,2018-11-02 16:59:33,0.183s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:33,2018-11-02 16:59:33,0.083s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:33,2018-11-02 16:59:34,0.831s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:34,2018-11-02 16:59:35,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:35,2018-11-02 16:59:36,1.226s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:36,2018-11-02 16:59:37,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:37,2018-11-02 16:59:38,0.075s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:38,2018-11-02 16:59:41,3.010s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-02 16:59:41,2018-11-02 16:59:41,0.018s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:59:41,2018-11-02 16:59:41,0.143s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Languages/Languages - Import,Chrome 70.0.3538.77,,2018-11-02 16:59:41,2018-11-02 16:59:54,12.933s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:59:41,2018-11-02 16:59:42,1.051s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:42,2018-11-02 16:59:43,1.267s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:43,2018-11-02 16:59:43,0.176s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:43,2018-11-02 16:59:43,0.086s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:43,2018-11-02 16:59:44,0.883s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:44,2018-11-02 16:59:45,1.001s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:45,2018-11-02 16:59:46,0.810s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:46,2018-11-02 16:59:47,1.006s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:59:47,2018-11-02 16:59:47,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:47,2018-11-02 16:59:47,0.076s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:47,2018-11-02 16:59:48,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:59:48,2018-11-02 16:59:53,4.286s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:53,2018-11-02 16:59:54,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:59:54,2018-11-02 16:59:54,0.087s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Add,Chrome 70.0.3538.77,,2018-11-02 16:59:54,2018-11-02 17:00:09,15.770s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:59:54,2018-11-02 16:59:55,1.045s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:59:55,2018-11-02 16:59:56,1.244s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:59:56,2018-11-02 16:59:56,0.188s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:59:56,2018-11-02 16:59:56,0.093s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:59:56,2018-11-02 16:59:57,0.966s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:57,2018-11-02 16:59:58,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:59:58,2018-11-02 16:59:59,0.969s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:59:59,2018-11-02 17:00:00,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:00,2018-11-02 17:00:00,0.064s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:00,2018-11-02 17:00:01,0.120s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:01,0.134s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:01,0.210s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:01,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:01,0.153s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:01,0.083s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:01,2018-11-02 17:00:02,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:02,2018-11-02 17:00:02,0.041s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:02,2018-11-02 17:00:02,0.138s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:02,2018-11-02 17:00:03,0.104s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:03,2018-11-02 17:00:03,0.146s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:03,2018-11-02 17:00:03,0.048s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:03,2018-11-02 17:00:03,0.045s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:03,2018-11-02 17:00:03,0.052s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:03,2018-11-02 17:00:04,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.044s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.140s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.102s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.144s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.050s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:04,0.049s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:04,2018-11-02 17:00:05,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:05,2018-11-02 17:00:05,0.050s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:05,2018-11-02 17:00:06,0.181s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:06,0.116s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:06,0.188s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:06,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:06,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:06,0.063s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:06,2018-11-02 17:00:07,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:07,2018-11-02 17:00:07,0.037s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:07,2018-11-02 17:00:07,0.125s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:07,2018-11-02 17:00:07,0.121s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:07,2018-11-02 17:00:08,0.141s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:08,2018-11-02 17:00:08,0.049s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:08,2018-11-02 17:00:08,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:08,2018-11-02 17:00:08,0.047s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:08,2018-11-02 17:00:09,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.058s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.164s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.122s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.137s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.050s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:09,0.066s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Import,Chrome 70.0.3538.77,,2018-11-02 17:00:09,2018-11-02 17:00:25,15.862s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 17:00:10,2018-11-02 17:00:11,1.198s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 17:00:11,2018-11-02 17:00:12,1.260s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 17:00:12,2018-11-02 17:00:12,0.170s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 17:00:12,2018-11-02 17:00:12,0.081s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 17:00:12,2018-11-02 17:00:13,0.871s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:13,2018-11-02 17:00:14,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 17:00:14,2018-11-02 17:00:15,0.819s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:15,2018-11-02 17:00:16,1.003s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:16,2018-11-02 17:00:16,0.060s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:16,2018-11-02 17:00:17,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:17,2018-11-02 17:00:17,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:17,2018-11-02 17:00:18,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:18,2018-11-02 17:00:18,0.072s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:18,2018-11-02 17:00:19,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:19,2018-11-02 17:00:22,3.346s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:22,2018-11-02 17:00:23,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 17:00:23,2018-11-02 17:00:24,0.750s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:24,2018-11-02 17:00:25,1.002s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 17:00:25,2018-11-02 17:00:25,0.084s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Add,Chrome 70.0.3538.77,,2018-11-02 17:00:25,2018-11-02 17:00:36,10.485s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 17:00:25,2018-11-02 17:00:27,1.153s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 17:00:27,2018-11-02 17:00:28,1.457s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 17:00:28,2018-11-02 17:00:28,0.189s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 17:00:28,2018-11-02 17:00:28,0.086s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 17:00:28,2018-11-02 17:00:29,0.942s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:29,2018-11-02 17:00:30,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 17:00:30,2018-11-02 17:00:32,1.296s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:32,2018-11-02 17:00:33,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.067s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.133s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.106s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.153s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.140s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.114s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.095s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:33,0.072s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:33,2018-11-02 17:00:34,0.048s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 17:00:34,2018-11-02 17:00:34,0.104s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 17:00:34,2018-11-02 17:00:34,0.071s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 17:00:34,2018-11-02 17:00:36,2.004s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 17:00:36,2018-11-02 17:00:36,0.092s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Import,Chrome 70.0.3538.77,,2018-11-02 17:00:36,2018-11-02 17:00:46,10.640s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 17:00:36,2018-11-02 17:00:37,0.984s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 17:00:37,2018-11-02 17:00:38,1.293s,PASSED
