Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:30:30,2018-11-14 11:30:31,0.091s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:30:31,2018-11-14 11:30:32,1.107s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:32,2018-11-14 11:30:33,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Click the Elections link under Election Setup.,2018-11-14 11:30:33,2018-11-14 11:30:34,1.013s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:30:34,2018-11-14 11:30:35,1.434s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:30:35,2018-11-14 11:30:36,0.873s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 1 - Choose the file to upload.,2018-11-14 11:30:36,2018-11-14 11:30:36,0.061s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:36,2018-11-14 11:30:37,1.002s,PASSED
click,Chrome 70.0.3538.102,Election Creation Step 1 - Click Continue once the file is specified.,2018-11-14 11:30:37,2018-11-14 11:30:37,0.062s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:37,2018-11-14 11:30:38,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:30:38,2018-11-14 11:30:46,8.030s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,Verify the election created by checking for unique text on the screen.,2018-11-14 11:30:46,2018-11-14 11:30:46,0.085s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,,2018-11-14 11:30:46,2018-11-14 11:30:46,0.065s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:46,2018-11-14 11:30:47,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:30:47,2018-11-14 11:30:48,0.739s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:30:48,2018-11-14 11:30:49,1.005s,PASSED
