Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:27,2018-11-01 17:12:28,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:28,2018-11-01 17:12:28,0.045s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:28,2018-11-01 17:12:29,1.005s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:29,2018-11-01 17:12:29,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:29,2018-11-01 17:12:30,1.005s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:30,2018-11-01 17:12:31,0.156s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:31,2018-11-01 17:12:32,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:32,2018-11-01 17:12:32,0.054s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:32,2018-11-01 17:12:33,1.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:33,2018-11-01 17:12:33,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:33,2018-11-01 17:12:34,1.003s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-01 17:12:34,2018-11-01 17:12:34,0.112s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - ALT Button,Chrome 70.0.3538.77,,2018-11-01 17:12:34,2018-11-01 17:13:04,30.510s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-01 17:12:34,2018-11-01 17:12:35,1.031s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-01 17:12:35,2018-11-01 17:12:37,1.410s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-01 17:12:37,2018-11-01 17:12:37,0.180s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-01 17:12:37,2018-11-01 17:12:37,0.084s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-01 17:12:37,2018-11-01 17:12:38,1.398s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:38,2018-11-01 17:12:39,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 17:12:39,2018-11-01 17:12:40,1.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:40,2018-11-01 17:12:41,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:41,2018-11-01 17:12:41,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:41,2018-11-01 17:12:42,1.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:42,2018-11-01 17:12:42,0.086s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:42,2018-11-01 17:12:43,1.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:43,2018-11-01 17:12:44,0.151s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:44,2018-11-01 17:12:45,1.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:45,2018-11-01 17:12:45,0.087s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:45,2018-11-01 17:12:46,1.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:46,2018-11-01 17:12:46,0.065s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:46,2018-11-01 17:12:47,1.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:47,2018-11-01 17:12:47,0.139s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:47,2018-11-01 17:12:47,0.116s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:47,2018-11-01 17:12:48,1.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:48,2018-11-01 17:12:48,0.039s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:48,2018-11-01 17:12:49,1.003s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:49,2018-11-01 17:12:49,0.090s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:49,2018-11-01 17:12:50,1.006s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:50,2018-11-01 17:12:50,0.156s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:50,2018-11-01 17:12:51,1.004s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:51,2018-11-01 17:12:51,0.083s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:51,2018-11-01 17:12:52,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:52,2018-11-01 17:12:52,0.039s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:52,2018-11-01 17:12:53,1.004s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:53,2018-11-01 17:12:53,0.068s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:53,2018-11-01 17:12:54,1.005s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:54,2018-11-01 17:12:55,0.143s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:55,2018-11-01 17:12:56,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:56,2018-11-01 17:12:56,0.045s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:56,2018-11-01 17:12:57,1.004s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:12:57,2018-11-01 17:12:57,0.058s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:57,2018-11-01 17:12:58,1.006s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:12:58,2018-11-01 17:12:58,0.161s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:58,2018-11-01 17:12:59,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:12:59,2018-11-01 17:12:59,0.056s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:12:59,2018-11-01 17:13:00,1.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:13:00,2018-11-01 17:13:00,0.061s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:00,2018-11-01 17:13:01,1.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 17:13:01,2018-11-01 17:13:01,0.158s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:01,2018-11-01 17:13:02,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:02,2018-11-01 17:13:02,0.037s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:02,2018-11-01 17:13:03,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:03,2018-11-01 17:13:03,0.065s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:03,2018-11-01 17:13:04,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-01 17:13:04,2018-11-01 17:13:04,0.089s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Edit Oath,Chrome 70.0.3538.77,,2018-11-01 17:13:04,2018-11-01 17:13:12,7.921s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-01 17:13:05,2018-11-01 17:13:06,0.948s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-01 17:13:06,2018-11-01 17:13:07,1.520s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-01 17:13:07,2018-11-01 17:13:07,0.183s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-01 17:13:07,2018-11-01 17:13:07,0.094s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-01 17:13:07,2018-11-01 17:13:08,0.840s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:08,2018-11-01 17:13:09,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 17:13:09,2018-11-01 17:13:10,0.839s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:10,2018-11-01 17:13:10,0.062s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:10,2018-11-01 17:13:11,1.004s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:13:11,2018-11-01 17:13:11,0.172s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:11,2018-11-01 17:13:12,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:12,2018-11-01 17:13:12,0.076s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Delete,Chrome 70.0.3538.77,,2018-11-01 17:13:12,2018-11-01 17:13:22,9.672s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-01 17:13:12,2018-11-01 17:13:14,1.215s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-01 17:13:14,2018-11-01 17:13:15,1.248s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-01 17:13:15,2018-11-01 17:13:15,0.174s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-01 17:13:15,2018-11-01 17:13:15,0.096s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-01 17:13:15,2018-11-01 17:13:16,0.867s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:16,2018-11-01 17:13:17,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 17:13:17,2018-11-01 17:13:18,0.768s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:18,2018-11-01 17:13:19,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:19,2018-11-01 17:13:19,0.084s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:19,2018-11-01 17:13:22,3.006s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-01 17:13:22,2018-11-01 17:13:22,0.019s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-01 17:13:22,2018-11-01 17:13:22,0.105s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Export,Chrome 70.0.3538.77,,2018-11-01 17:13:22,2018-11-01 17:13:30,8.011s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-01 17:13:22,2018-11-01 17:13:23,1.124s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-01 17:13:23,2018-11-01 17:13:25,1.434s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-01 17:13:25,2018-11-01 17:13:25,0.184s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-01 17:13:25,2018-11-01 17:13:25,0.083s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-01 17:13:25,2018-11-01 17:13:26,0.912s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:26,2018-11-01 17:13:27,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 17:13:27,2018-11-01 17:13:28,0.806s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:28,2018-11-01 17:13:29,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:29,2018-11-01 17:13:29,0.275s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:29,2018-11-01 17:13:30,1.007s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-01 17:13:30,2018-11-01 17:13:30,0.090s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Import,Chrome 70.0.3538.77,,2018-11-01 17:13:30,2018-11-01 17:13:41,10.787s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-01 17:13:30,2018-11-01 17:13:31,1.097s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-01 17:13:31,2018-11-01 17:13:32,1.163s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-01 17:13:32,2018-11-01 17:13:33,0.180s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-01 17:13:33,2018-11-01 17:13:33,0.085s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-01 17:13:33,2018-11-01 17:13:34,0.863s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:34,2018-11-01 17:13:35,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 17:13:35,2018-11-01 17:13:35,0.817s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:35,2018-11-01 17:13:36,0.800s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 17:13:36,2018-11-01 17:13:36,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:36,2018-11-01 17:13:36,0.083s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-01 17:13:36,2018-11-01 17:13:37,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 17:13:37,2018-11-01 17:13:41,3.502s,PASSED
