Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:30:37,2018-11-02 16:30:38,0.942s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:38,2018-11-02 16:30:39,1.006s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:39,2018-11-02 16:30:40,1.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:30:40,2018-11-02 16:30:40,0.120s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:30:40,2018-11-02 16:30:40,0.110s,PASSED
,,,,,,
Test Cases/Admin Console/Election Setup/Election Creation - Upload Supplemental,Chrome 70.0.3538.77,,2018-11-02 16:30:40,2018-11-02 16:31:01,20.748s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:30:40,2018-11-02 16:30:41,1.108s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:30:41,2018-11-02 16:30:42,1.340s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:30:42,2018-11-02 16:30:43,0.183s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:30:43,2018-11-02 16:30:43,0.093s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:30:43,2018-11-02 16:30:43,0.805s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:43,2018-11-02 16:30:44,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Click the Elections link under Election Setup.,2018-11-02 16:30:44,2018-11-02 16:30:45,0.947s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:30:45,2018-11-02 16:30:47,1.412s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:30:47,2018-11-02 16:30:48,0.756s,PASSED
setText,Chrome 70.0.3538.77,Election Creation Step 1 - Choose the file to upload.,2018-11-02 16:30:48,2018-11-02 16:30:48,0.065s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:48,2018-11-02 16:30:49,1.005s,PASSED
click,Chrome 70.0.3538.77,Election Creation Step 1 - Click Continue once the file is specified.,2018-11-02 16:30:49,2018-11-02 16:30:49,0.102s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:49,2018-11-02 16:30:50,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:30:50,2018-11-02 16:30:56,6.411s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,Verify the election created by checking for unique text on the screen.,2018-11-02 16:30:56,2018-11-02 16:30:56,0.088s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:30:56,2018-11-02 16:30:56,0.068s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:56,2018-11-02 16:30:57,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:30:57,2018-11-02 16:30:58,0.923s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:58,2018-11-02 16:30:59,1.005s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:30:59,2018-11-02 16:31:00,1.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-02 16:31:00,2018-11-02 16:31:00,0.126s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:31:00,2018-11-02 16:31:01,0.102s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Add_Edit Voter/Add_Edit Voter - Import,Chrome 70.0.3538.77,,2018-11-02 16:31:01,2018-11-02 16:31:15,14.776s,FAILED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:31:01,2018-11-02 16:31:02,1.026s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:31:02,2018-11-02 16:31:03,1.286s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:31:03,2018-11-02 16:31:03,0.173s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:31:03,2018-11-02 16:31:03,0.092s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:31:03,2018-11-02 16:31:04,0.908s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:04,2018-11-02 16:31:05,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:31:05,2018-11-02 16:31:06,0.872s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:06,2018-11-02 16:31:07,1.005s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:07,2018-11-02 16:31:15,8.270s,FAILED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Add,Chrome 70.0.3538.77,,2018-11-02 16:31:15,2018-11-02 16:31:24,8.694s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:31:15,2018-11-02 16:31:17,1.230s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:31:17,2018-11-02 16:31:18,1.351s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:31:18,2018-11-02 16:31:18,0.185s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:31:18,2018-11-02 16:31:18,0.090s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:31:18,2018-11-02 16:31:19,1.116s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:19,2018-11-02 16:31:20,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:31:20,2018-11-02 16:31:22,1.180s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:22,2018-11-02 16:31:23,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.079s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.168s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.159s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.145s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.141s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.081s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:23,0.070s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:23,2018-11-02 16:31:24,0.104s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:24,2018-11-02 16:31:24,0.074s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:24,2018-11-02 16:31:24,0.148s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:24,2018-11-02 16:31:24,0.136s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:24,2018-11-02 16:31:24,0.072s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Import,Chrome 70.0.3538.77,,2018-11-02 16:31:24,2018-11-02 16:31:36,11.868s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:31:24,2018-11-02 16:31:26,1.358s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:31:26,2018-11-02 16:31:27,1.322s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:31:27,2018-11-02 16:31:27,0.166s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:31:27,2018-11-02 16:31:27,0.086s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:31:27,2018-11-02 16:31:28,1.134s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:28,2018-11-02 16:31:29,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:31:29,2018-11-02 16:31:30,1.135s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:30,2018-11-02 16:31:31,0.788s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:31,2018-11-02 16:31:31,0.061s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:31,2018-11-02 16:31:31,0.077s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:31,2018-11-02 16:31:32,1.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:32,2018-11-02 16:31:36,3.574s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Delete,Chrome 70.0.3538.77,,2018-11-02 16:31:36,2018-11-02 16:31:46,10.122s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:31:36,2018-11-02 16:31:37,1.197s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:31:37,2018-11-02 16:31:39,1.332s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:31:39,2018-11-02 16:31:39,0.189s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:31:39,2018-11-02 16:31:39,0.093s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:31:39,2018-11-02 16:31:40,1.045s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:40,2018-11-02 16:31:41,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:31:41,2018-11-02 16:31:42,0.927s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:42,2018-11-02 16:31:43,1.006s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:43,2018-11-02 16:31:43,0.086s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:43,2018-11-02 16:31:46,3.001s,PASSED
acceptAlert,Chrome 70.0.3538.77,,2018-11-02 16:31:46,2018-11-02 16:31:46,0.019s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:31:46,2018-11-02 16:31:46,0.097s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Languages/Languages - Import,Chrome 70.0.3538.77,,2018-11-02 16:31:46,2018-11-02 16:32:00,13.610s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:31:46,2018-11-02 16:31:47,1.114s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:31:47,2018-11-02 16:31:49,1.310s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:31:49,2018-11-02 16:31:49,0.194s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:31:49,2018-11-02 16:31:49,0.100s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:31:49,2018-11-02 16:31:50,0.931s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:50,2018-11-02 16:31:51,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:31:51,2018-11-02 16:31:52,0.927s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:52,2018-11-02 16:31:53,1.004s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:31:53,2018-11-02 16:31:53,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:53,2018-11-02 16:31:53,0.071s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:53,2018-11-02 16:31:54,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:31:54,2018-11-02 16:31:59,4.670s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:31:59,2018-11-02 16:32:00,1.005s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:32:00,2018-11-02 16:32:00,0.098s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Add,Chrome 70.0.3538.77,,2018-11-02 16:32:00,2018-11-02 16:32:15,15.477s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:32:00,2018-11-02 16:32:01,0.963s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:32:01,2018-11-02 16:32:02,1.313s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:32:02,2018-11-02 16:32:02,0.163s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:32:02,2018-11-02 16:32:02,0.088s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:32:02,2018-11-02 16:32:03,0.887s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:03,2018-11-02 16:32:04,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:04,2018-11-02 16:32:05,0.840s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:05,2018-11-02 16:32:06,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:06,2018-11-02 16:32:06,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:06,2018-11-02 16:32:06,0.126s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:06,2018-11-02 16:32:06,0.133s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:06,2018-11-02 16:32:07,0.209s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:07,2018-11-02 16:32:07,0.070s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:07,2018-11-02 16:32:07,0.149s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:07,2018-11-02 16:32:07,0.103s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:07,2018-11-02 16:32:08,1.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.039s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.139s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.105s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.135s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:08,0.048s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:08,2018-11-02 16:32:09,0.050s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:09,2018-11-02 16:32:10,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.043s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.111s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.101s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.139s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.051s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.085s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:10,0.049s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:10,2018-11-02 16:32:11,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:11,2018-11-02 16:32:11,0.046s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:11,2018-11-02 16:32:11,0.175s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:11,2018-11-02 16:32:11,0.136s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:11,2018-11-02 16:32:12,0.174s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:12,2018-11-02 16:32:12,0.061s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:12,2018-11-02 16:32:12,0.063s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:12,2018-11-02 16:32:12,0.069s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:12,2018-11-02 16:32:13,1.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.047s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.135s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.113s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.149s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.053s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.085s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:13,0.050s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:13,2018-11-02 16:32:14,1.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:14,2018-11-02 16:32:15,0.045s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.151s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.095s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.151s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.039s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:15,0.066s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Import,Chrome 70.0.3538.77,,2018-11-02 16:32:15,2018-11-02 16:32:32,16.641s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:32:15,2018-11-02 16:32:16,1.165s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:32:16,2018-11-02 16:32:18,1.432s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:32:18,2018-11-02 16:32:18,0.167s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:32:18,2018-11-02 16:32:18,0.089s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:32:18,2018-11-02 16:32:19,0.982s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:19,2018-11-02 16:32:20,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:20,2018-11-02 16:32:21,0.952s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:21,2018-11-02 16:32:22,1.006s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:22,2018-11-02 16:32:22,0.060s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:22,2018-11-02 16:32:23,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:23,2018-11-02 16:32:23,0.001s,NOT_RUN
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:23,2018-11-02 16:32:24,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:24,2018-11-02 16:32:24,0.075s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:24,2018-11-02 16:32:25,1.005s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:25,2018-11-02 16:32:29,3.579s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:29,2018-11-02 16:32:30,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:30,2018-11-02 16:32:31,0.863s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:31,2018-11-02 16:32:32,1.003s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:32:32,2018-11-02 16:32:32,0.098s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Add,Chrome 70.0.3538.77,,2018-11-02 16:32:32,2018-11-02 16:32:42,9.966s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:32:32,2018-11-02 16:32:33,1.063s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:32:33,2018-11-02 16:32:34,1.326s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:32:34,2018-11-02 16:32:34,0.179s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:32:34,2018-11-02 16:32:35,0.087s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:32:35,2018-11-02 16:32:36,0.991s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:36,2018-11-02 16:32:37,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 16:32:37,2018-11-02 16:32:37,0.883s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:37,2018-11-02 16:32:38,1.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:38,2018-11-02 16:32:38,0.076s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:38,2018-11-02 16:32:39,0.159s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.117s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.169s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.102s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.120s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.112s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:39,0.080s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 16:32:39,2018-11-02 16:32:40,0.118s,PASSED
click,Chrome 70.0.3538.77,,2018-11-02 16:32:40,2018-11-02 16:32:40,0.073s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:40,2018-11-02 16:32:42,2.004s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 16:32:42,2018-11-02 16:32:42,0.087s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Prompts/Prompts - Import,Chrome 70.0.3538.77,,2018-11-02 16:32:42,2018-11-02 16:32:53,10.992s,PASSED
openBrowser,Chrome 70.0.3538.77,Open browser.,2018-11-02 16:32:42,2018-11-02 16:32:43,1.079s,PASSED
navigateToUrl,Chrome 70.0.3538.77,Navigate to ePulse login page.,2018-11-02 16:32:43,2018-11-02 16:32:44,1.393s,PASSED
setText,Chrome 70.0.3538.77,Enter user name,2018-11-02 16:32:44,2018-11-02 16:32:44,0.202s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter Password,2018-11-02 16:32:44,2018-11-02 16:32:45,0.087s,PASSED
click,Chrome 70.0.3538.77,Login,2018-11-02 16:32:45,2018-11-02 16:32:46,1.027s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 16:32:46,2018-11-02 16:32:47,1.005s,PASSED
