Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 70.0.3538.102,,2018-11-14 12:34:17,2018-11-14 12:34:18,1.007s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 12:34:18,2018-11-14 12:34:18,0.374s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:34:18,2018-11-14 12:34:19,1.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 12:34:19,2018-11-14 12:34:19,0.137s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:34:19,2018-11-14 12:34:20,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:34:20,2018-11-14 12:34:21,1.298s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:34:21,2018-11-14 12:34:22,1.003s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:34:22,2018-11-14 12:34:22,0.136s,PASSED
,,,,,,
Test Cases/Admin Console/Election Setup/Election Creation,Chrome 70.0.3538.102,,2018-11-14 12:34:22,2018-11-14 12:35:47,1m - 24.610s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:34:23,2018-11-14 12:34:24,1.112s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:34:24,2018-11-14 12:34:25,1.452s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:34:25,2018-11-14 12:34:25,0.173s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:34:25,2018-11-14 12:34:25,0.086s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:34:25,2018-11-14 12:34:27,1.144s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:34:27,2018-11-14 12:34:28,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Click the Elections link under Election Setup.,2018-11-14 12:34:28,2018-11-14 12:34:29,1.277s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 1 - Choose the file to upload.,2018-11-14 12:34:29,2018-11-14 12:34:29,0.070s,PASSED
click,Chrome 70.0.3538.102,Election Creation Step 1 - Click Continue once the file is specified.,2018-11-14 12:34:29,2018-11-14 12:34:29,0.071s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for loading times.,2018-11-14 12:34:29,2018-11-14 12:34:39,10.005s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 2 - Enter an election name.,2018-11-14 12:34:39,2018-11-14 12:34:39,0.139s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 2 - Enter an election code.,2018-11-14 12:34:39,2018-11-14 12:34:39,0.086s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,Election Creation Step 2 - Select an election type.,2018-11-14 12:34:39,2018-11-14 12:34:39,0.146s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 2 - Select an election date.,2018-11-14 12:34:39,2018-11-14 12:34:40,0.187s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for unpacking times of the uploaded file.,2018-11-14 12:34:40,2018-11-14 12:34:50,10.006s,PASSED
click,Chrome 70.0.3538.102,Election Creation Step 2 - Click Submit to continue to Step 3.,2018-11-14 12:34:50,2018-11-14 12:34:51,1.104s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for load times.,2018-11-14 12:34:51,2018-11-14 12:35:01,10.007s,PASSED
click,Chrome 70.0.3538.102,Step 3 - Click Done to continue.,2018-11-14 12:35:01,2018-11-14 12:35:02,1.015s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for load times.,2018-11-14 12:35:02,2018-11-14 12:35:12,10.006s,PASSED
click,Chrome 70.0.3538.102,Step 4 - Click Done to Continue.,2018-11-14 12:35:12,2018-11-14 12:35:13,1.024s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for load times.,2018-11-14 12:35:13,2018-11-14 12:35:23,10.006s,PASSED
click,Chrome 70.0.3538.102,Step 5 - Click Confirm to finish the setup wizard and create the election.,2018-11-14 12:35:23,2018-11-14 12:35:23,0.066s,PASSED
delay,Chrome 70.0.3538.102,Delay to account for load times.,2018-11-14 12:35:23,2018-11-14 12:35:43,20.004s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,Verify the election created by checking for unique text on the screen.,2018-11-14 12:35:43,2018-11-14 12:35:43,0.089s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,,2018-11-14 12:35:43,2018-11-14 12:35:43,0.067s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:43,2018-11-14 12:35:44,1.004s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:35:44,2018-11-14 12:35:45,0.851s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:45,2018-11-14 12:35:46,1.005s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:46,2018-11-14 12:35:47,1.004s,PASSED
verifyTextPresent,Chrome 70.0.3538.102,,2018-11-14 12:35:47,2018-11-14 12:35:47,0.120s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:35:47,2018-11-14 12:35:47,0.096s,PASSED
,,,,,,
Test Cases/Admin Console/Poll Pads/Poll Pad - Configuration/Poll Pad Configuration - Add,Chrome 70.0.3538.102,,2018-11-14 12:35:47,2018-11-14 12:36:01,13.800s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-14 12:35:47,2018-11-14 12:35:48,1.158s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:35:48,2018-11-14 12:35:50,1.534s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:35:50,2018-11-14 12:35:50,0.178s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:35:50,2018-11-14 12:35:50,0.099s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:35:50,2018-11-14 12:35:51,1.173s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:51,2018-11-14 12:35:52,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:35:52,2018-11-14 12:35:53,1.045s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:53,2018-11-14 12:35:54,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:35:54,2018-11-14 12:35:55,0.975s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:55,2018-11-14 12:35:56,1.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:35:56,2018-11-14 12:35:57,0.390s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:35:57,2018-11-14 12:35:58,1.008s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:35:58,2018-11-14 12:36:00,1.984s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:00,2018-11-14 12:36:01,1.006s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:36:01,2018-11-14 12:36:01,0.088s,PASSED
,,,,,,
Test Cases/Admin Console/Poll Pads/Poll Pad - Configuration/Poll Pad Configuration - Import,Chrome 70.0.3538.102,,2018-11-14 12:36:01,2018-11-14 12:36:23,22.052s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:36:01,2018-11-14 12:36:02,1.008s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:36:02,2018-11-14 12:36:03,1.268s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:36:03,2018-11-14 12:36:03,0.174s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:36:03,2018-11-14 12:36:04,0.091s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:36:04,2018-11-14 12:36:05,0.978s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:05,2018-11-14 12:36:06,1.002s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:36:06,2018-11-14 12:36:07,1.042s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:07,2018-11-14 12:36:08,1.006s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:36:08,2018-11-14 12:36:08,0.061s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:36:08,2018-11-14 12:36:08,0.127s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:08,2018-11-14 12:36:08,0.090s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:08,2018-11-14 12:36:09,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:09,2018-11-14 12:36:23,13.968s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:36:23,2018-11-14 12:36:23,0.096s,PASSED
,,,,,,
Test Cases/SuperAdminConsole/Poll Pads/PollPad - Add,Chrome 70.0.3538.102,,2018-11-14 12:36:23,2018-11-14 12:36:38,15.014s,FAILED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:36:23,2018-11-14 12:36:24,1.251s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:36:24,2018-11-14 12:36:26,1.494s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:36:26,2018-11-14 12:36:26,0.174s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:36:26,2018-11-14 12:36:26,0.088s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:36:26,2018-11-14 12:36:27,1.132s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:27,2018-11-14 12:36:28,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:28,2018-11-14 12:36:29,1.065s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:29,2018-11-14 12:36:30,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:30,2018-11-14 12:36:30,0.072s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:30,2018-11-14 12:36:31,1.004s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:36:31,2018-11-14 12:36:32,0.168s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:32,2018-11-14 12:36:33,1.007s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:33,2018-11-14 12:36:33,0.101s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:33,2018-11-14 12:36:33,0.161s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:33,2018-11-14 12:36:34,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:34,2018-11-14 12:36:34,0.065s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:34,2018-11-14 12:36:34,0.082s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:34,2018-11-14 12:36:35,1.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 12:36:35,2018-11-14 12:36:35,0.087s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:35,2018-11-14 12:36:36,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:36,2018-11-14 12:36:36,0.070s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:36,2018-11-14 12:36:37,1.007s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-14 12:36:37,2018-11-14 12:36:38,0.821s,FAILED
,,,,,,
Test Cases/SuperAdminConsole/Poll Pads/PollPad_Assign,Chrome 70.0.3538.102,,2018-11-14 12:36:38,2018-11-14 12:36:57,19.029s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-14 12:36:38,2018-11-14 12:36:41,2.630s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:36:41,2018-11-14 12:36:42,1.282s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:36:42,2018-11-14 12:36:43,1.457s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:36:43,2018-11-14 12:36:44,0.198s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:36:44,2018-11-14 12:36:44,0.094s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:36:44,2018-11-14 12:36:45,1.017s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:45,2018-11-14 12:36:46,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:46,2018-11-14 12:36:47,1.119s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:47,2018-11-14 12:36:48,1.008s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:36:48,2018-11-14 12:36:48,0.160s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:48,2018-11-14 12:36:49,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:49,2018-11-14 12:36:49,0.084s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:49,2018-11-14 12:36:50,1.005s,PASSED
click,Chrome 70.0.3538.102,Click account dropdown,2018-11-14 12:36:50,2018-11-14 12:36:50,0.091s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:50,2018-11-14 12:36:51,1.004s,PASSED
click,Chrome 70.0.3538.102,Select Account,2018-11-14 12:36:51,2018-11-14 12:36:51,0.082s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:51,2018-11-14 12:36:52,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:52,2018-11-14 12:36:52,0.072s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:52,2018-11-14 12:36:52,0.077s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:52,2018-11-14 12:36:53,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:53,2018-11-14 12:36:54,0.069s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:54,2018-11-14 12:36:54,0.078s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:54,2018-11-14 12:36:55,1.003s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-14 12:36:55,2018-11-14 12:36:55,0.170s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:55,2018-11-14 12:36:56,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:36:56,2018-11-14 12:36:56,0.074s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:36:56,2018-11-14 12:36:57,1.004s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:36:57,2018-11-14 12:36:57,0.088s,PASSED
,,,,,,
Test Cases/Admin Console/Election Setup/Election Creation - Upload Supplemental,Chrome 70.0.3538.102,,2018-11-14 12:36:57,2018-11-14 12:37:25,27.602s,FAILED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:36:57,2018-11-14 12:36:58,1.106s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:36:58,2018-11-14 12:37:00,1.442s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:37:00,2018-11-14 12:37:00,0.173s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:37:00,2018-11-14 12:37:00,0.089s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:37:00,2018-11-14 12:37:01,1.124s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:01,2018-11-14 12:37:02,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Click the Elections link under Election Setup.,2018-11-14 12:37:02,2018-11-14 12:37:03,1.148s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:03,2018-11-14 12:37:05,1.454s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:05,2018-11-14 12:37:06,0.938s,PASSED
setText,Chrome 70.0.3538.102,Election Creation Step 1 - Choose the file to upload.,2018-11-14 12:37:06,2018-11-14 12:37:06,0.060s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:06,2018-11-14 12:37:07,1.005s,PASSED
click,Chrome 70.0.3538.102,Election Creation Step 1 - Click Continue once the file is specified.,2018-11-14 12:37:07,2018-11-14 12:37:07,0.063s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:07,2018-11-14 12:37:08,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:08,2018-11-14 12:37:25,16.808s,FAILED
,,,,,,
Test Cases/Admin Console/Account Settings/Add_Edit Voter/Add_Edit Voter - Import,Chrome 70.0.3538.102,,2018-11-14 12:37:25,2018-11-14 12:37:47,21.992s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:37:25,2018-11-14 12:37:26,1.383s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:37:26,2018-11-14 12:37:28,1.673s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:37:28,2018-11-14 12:37:28,0.188s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:37:28,2018-11-14 12:37:28,0.085s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:37:28,2018-11-14 12:37:29,1.066s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:29,2018-11-14 12:37:30,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:37:30,2018-11-14 12:37:31,0.965s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:31,2018-11-14 12:37:32,1.005s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:32,2018-11-14 12:37:32,0.058s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:32,2018-11-14 12:37:32,0.067s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:32,2018-11-14 12:37:34,2.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:34,2018-11-14 12:37:45,11.322s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:45,2018-11-14 12:37:46,1.002s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 12:37:46,2018-11-14 12:37:47,0.097s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Add,Chrome 70.0.3538.102,,2018-11-14 12:37:47,2018-11-14 12:37:56,8.911s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:37:47,2018-11-14 12:37:48,1.162s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:37:48,2018-11-14 12:37:49,1.449s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:37:49,2018-11-14 12:37:50,0.204s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:37:50,2018-11-14 12:37:50,0.084s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:37:50,2018-11-14 12:37:51,1.064s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:51,2018-11-14 12:37:52,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:37:52,2018-11-14 12:37:53,1.173s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:37:53,2018-11-14 12:37:54,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:54,2018-11-14 12:37:54,0.066s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:54,2018-11-14 12:37:54,0.169s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:54,2018-11-14 12:37:54,0.174s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-14 12:37:54,2018-11-14 12:37:54,0.143s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:54,2018-11-14 12:37:55,0.133s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.081s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.066s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.152s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.149s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.229s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:55,0.168s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:37:55,2018-11-14 12:37:56,0.110s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Import,Chrome 70.0.3538.102,,2018-11-14 12:37:56,2018-11-14 12:38:12,16.122s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:37:56,2018-11-14 12:37:57,1.382s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 12:37:57,2018-11-14 12:37:59,1.550s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 12:37:59,2018-11-14 12:37:59,0.197s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 12:37:59,2018-11-14 12:37:59,0.086s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 12:37:59,2018-11-14 12:38:00,0.986s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:38:00,2018-11-14 12:38:01,1.005s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 12:38:01,2018-11-14 12:38:02,1.035s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:38:02,2018-11-14 12:38:03,0.873s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 12:38:03,2018-11-14 12:38:03,0.064s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:38:03,2018-11-14 12:38:03,0.079s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 12:38:03,2018-11-14 12:38:04,1.006s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 12:38:04,2018-11-14 12:38:12,7.703s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Delete,Chrome 70.0.3538.102,,2018-11-14 12:38:12,2018-11-14 12:38:22,10.314s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 12:38:12,2018-11-14 12:38:13,1.323s,PASSED
