Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 69.0.3497.100,"Selects ""Absentee Status"" from Add Criteria dropdown
",2018-10-24 15:18:12,2018-10-24 15:18:12,0.151s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:12,2018-10-24 15:18:13,1.007s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Absentee Status Value,2018-10-24 15:18:13,2018-10-24 15:18:13,0.137s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:13,2018-10-24 15:18:14,1.006s,PASSED
click,Chrome 69.0.3497.100,Adds Absentee Criteria,2018-10-24 15:18:14,2018-10-24 15:18:15,0.053s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:15,2018-10-24 15:18:16,1.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Voter Status reason from from Add Criteria dropdown,2018-10-24 15:18:16,2018-10-24 15:18:16,0.161s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:16,2018-10-24 15:18:17,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Voter Status reason '=',2018-10-24 15:18:17,2018-10-24 15:18:17,0.135s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:17,2018-10-24 15:18:18,1.004s,PASSED
setText,Chrome 69.0.3497.100,Input value for Voter Status reason,2018-10-24 15:18:18,2018-10-24 15:18:18,0.093s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:18,2018-10-24 15:18:19,1.002s,PASSED
click,Chrome 69.0.3497.100,Adds Voter Status Reason criteria,2018-10-24 15:18:19,2018-10-24 15:18:19,0.050s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:19,2018-10-24 15:18:20,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Select ""Voter over 18"" from Add Criteria dropdown",2018-10-24 15:18:20,2018-10-24 15:18:20,0.219s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:20,2018-10-24 15:18:21,1.004s,PASSED
click,Chrome 69.0.3497.100,"Add ""Voter over 18"" Criteria",2018-10-24 15:18:21,2018-10-24 15:18:21,0.054s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:21,2018-10-24 15:18:22,1.005s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Select Party Affiliation from Add Criteria dropdown,2018-10-24 15:18:22,2018-10-24 15:18:22,0.183s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:22,2018-10-24 15:18:23,1.005s,PASSED
click,Chrome 69.0.3497.100,Adds Party Affiliation criteria,2018-10-24 15:18:23,2018-10-24 15:18:24,0.049s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-24 15:18:24,2018-10-24 15:18:25,1.006s,PASSED
click,Chrome 69.0.3497.100,Save Criteria,2018-10-24 15:18:25,2018-10-24 15:18:25,0.063s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-24 15:18:25,2018-10-24 15:18:25,0.086s,PASSED
